Age,Weight(kg),Height(cm),Gender,BMI,BMI_Index,Basal_Metabolic_Rate(BMR)
61,116,171,Male,39.67032591,Obeise,2652
61,116,171,Male,39.67032591,Obeise,2989
61,116,171,Male,39.67032591,Obeise,2989
61,116,171,Male,39.67032591,Obeise,2989
61,116,171,Male,39.67032591,Obeise,3327
61,116,171,Male,39.67032591,Obeise,3327
61,116,171,Male,39.67032591,Obeise,3327
61,116,171,Male,39.67032591,Obeise,3664
61,116,171,Male,39.67032591,Obeise,3664
61,116,171,Male,39.67032591,Obeise,3664
24,65,160,Female,25.390625,Overweight,1369
24,65,160,Female,25.390625,Overweight,1369
24,65,160,Female,25.390625,Overweight,1369
24,65,160,Female,25.390625,Overweight,1642
24,65,160,Female,25.390625,Overweight,1642
24,65,160,Female,25.390625,Overweight,1642
24,65,160,Female,25.390625,Overweight,1882
24,65,160,Female,25.390625,Overweight,1882
24,65,160,Female,25.390625,Overweight,1882
24,65,160,Female,25.390625,Overweight,2121
24,65,160,Female,25.390625,Overweight,2121
24,65,160,Female,25.390625,Overweight,2121
24,65,160,Female,25.390625,Overweight,2361
24,65,160,Female,25.390625,Overweight,2361
24,65,160,Female,25.390625,Overweight,2361
24,65,160,Female,25.390625,Overweight,2601
24,65,160,Female,25.390625,Overweight,2601
24,65,160,Female,25.390625,Overweight,2601
18,114,220,Male,23.55371901,Normal,2430
18,114,220,Male,23.55371901,Normal,2430
18,114,220,Male,23.55371901,Normal,2430
18,114,220,Male,23.55371901,Normal,2916
18,114,220,Male,23.55371901,Normal,2916
18,114,220,Male,23.55371901,Normal,2916
18,114,220,Male,23.55371901,Normal,3341
18,114,220,Male,23.55371901,Normal,3341
18,114,220,Male,23.55371901,Normal,3341
18,114,220,Male,23.55371901,Normal,3766
18,114,220,Male,23.55371901,Normal,3766
18,114,220,Male,23.55371901,Normal,3766
18,114,220,Male,23.55371901,Normal,4191
18,114,220,Male,23.55371901,Normal,4191
18,114,220,Male,23.55371901,Normal,4191
18,114,220,Male,23.55371901,Normal,4617
18,114,220,Male,23.55371901,Normal,4617
18,114,220,Male,23.55371901,Normal,4617
34,100,155,Female,41.62330905,Obeise,1637
34,100,155,Female,41.62330905,Obeise,1637
34,100,155,Female,41.62330905,Obeise,1637
34,100,155,Female,41.62330905,Obeise,1965
34,100,155,Female,41.62330905,Obeise,1965
34,100,155,Female,41.62330905,Obeise,1965
34,100,155,Female,41.62330905,Obeise,2251
34,100,155,Female,41.62330905,Obeise,2251
34,100,155,Female,41.62330905,Obeise,2251
34,100,155,Female,41.62330905,Obeise,2538
34,100,155,Female,41.62330905,Obeise,2538
34,100,155,Female,41.62330905,Obeise,2538
34,100,155,Female,41.62330905,Obeise,2825
34,100,155,Female,41.62330905,Obeise,2825
34,100,155,Female,41.62330905,Obeise,2825
34,100,155,Female,41.62330905,Obeise,3111
34,100,155,Female,41.62330905,Obeise,3111
34,100,155,Female,41.62330905,Obeise,3111
39,72,155,Male,29.96878252,Overweight,1498
39,72,155,Male,29.96878252,Overweight,1498
39,72,155,Male,29.96878252,Overweight,1498
39,72,155,Male,29.96878252,Overweight,1798
39,72,155,Male,29.96878252,Overweight,1798
39,72,155,Male,29.96878252,Overweight,1798
39,72,155,Male,29.96878252,Overweight,2060
39,72,155,Male,29.96878252,Overweight,2060
39,72,155,Male,29.96878252,Overweight,2060
39,72,155,Male,29.96878252,Overweight,2323
39,72,155,Male,29.96878252,Overweight,2323
39,72,155,Male,29.96878252,Overweight,2323
39,72,155,Male,29.96878252,Overweight,2585
39,72,155,Male,29.96878252,Overweight,2585
39,72,155,Male,29.96878252,Overweight,2585
39,72,155,Male,29.96878252,Overweight,2847
39,72,155,Male,29.96878252,Overweight,2847
39,72,155,Male,29.96878252,Overweight,2847
41,57,201,Female,14.10856167,Underweight,1460
41,57,201,Female,14.10856167,Underweight,1460
41,57,201,Female,14.10856167,Underweight,1460
41,57,201,Female,14.10856167,Underweight,1752
41,57,201,Female,14.10856167,Underweight,1752
41,57,201,Female,14.10856167,Underweight,1752
41,57,201,Female,14.10856167,Underweight,2007
41,57,201,Female,14.10856167,Underweight,2007
41,57,201,Female,14.10856167,Underweight,2007
41,57,201,Female,14.10856167,Underweight,2263
41,57,201,Female,14.10856167,Underweight,2263
41,57,201,Female,14.10856167,Underweight,2263
41,57,201,Female,14.10856167,Underweight,2518
41,57,201,Female,14.10856167,Underweight,2518
41,57,201,Female,14.10856167,Underweight,2518
41,57,201,Female,14.10856167,Underweight,2774
41,57,201,Female,14.10856167,Underweight,2774
41,57,201,Female,14.10856167,Underweight,2774
19,73,176,Male,23.56663223,Normal,1740
19,73,176,Male,23.56663223,Normal,1740
19,73,176,Male,23.56663223,Normal,1740
19,73,176,Male,23.56663223,Normal,2088
19,73,176,Male,23.56663223,Normal,2088
19,73,176,Male,23.56663223,Normal,2088
19,73,176,Male,23.56663223,Normal,2392
19,73,176,Male,23.56663223,Normal,2392
19,73,176,Male,23.56663223,Normal,2392
19,73,176,Male,23.56663223,Normal,2697
19,73,176,Male,23.56663223,Normal,2697
19,73,176,Male,23.56663223,Normal,2697
19,73,176,Male,23.56663223,Normal,3001
19,73,176,Male,23.56663223,Normal,3001
19,73,176,Male,23.56663223,Normal,3001
19,73,176,Male,23.56663223,Normal,3306
19,73,176,Male,23.56663223,Normal,3306
19,73,176,Male,23.56663223,Normal,3306
60,118,156,Female,48.48783695,Obeise,1694
60,118,156,Female,48.48783695,Obeise,1694
60,118,156,Female,48.48783695,Obeise,1694
60,118,156,Female,48.48783695,Obeise,2032
60,118,156,Female,48.48783695,Obeise,2032
60,118,156,Female,48.48783695,Obeise,2032
60,118,156,Female,48.48783695,Obeise,2329
60,118,156,Female,48.48783695,Obeise,2329
60,118,156,Female,48.48783695,Obeise,2329
60,118,156,Female,48.48783695,Obeise,2625
60,118,156,Female,48.48783695,Obeise,2625
60,118,156,Female,48.48783695,Obeise,2625
60,118,156,Female,48.48783695,Obeise,2922
60,118,156,Female,48.48783695,Obeise,2922
60,118,156,Female,48.48783695,Obeise,2922
60,118,156,Female,48.48783695,Obeise,3218
60,118,156,Female,48.48783695,Obeise,3218
60,118,156,Female,48.48783695,Obeise,3218
50,74,165,Male,27.18089991,Overweight,1526
50,74,165,Male,27.18089991,Overweight,1526
50,74,165,Male,27.18089991,Overweight,1526
50,74,165,Male,27.18089991,Overweight,1831
50,74,165,Male,27.18089991,Overweight,1831
50,74,165,Male,27.18089991,Overweight,1831
50,74,165,Male,27.18089991,Overweight,2098
50,74,165,Male,27.18089991,Overweight,2098
50,74,165,Male,27.18089991,Overweight,2098
50,74,165,Male,27.18089991,Overweight,2365
50,74,165,Male,27.18089991,Overweight,2365
50,74,165,Male,27.18089991,Overweight,2365
50,74,165,Male,27.18089991,Overweight,2632
50,74,165,Male,27.18089991,Overweight,2632
50,74,165,Male,27.18089991,Overweight,2632
50,74,165,Male,27.18089991,Overweight,2899
50,74,165,Male,27.18089991,Overweight,2899
50,74,165,Male,27.18089991,Overweight,2899
46,68,215,Female,14.71065441,Underweight,1632
46,68,215,Female,14.71065441,Underweight,1632
46,68,215,Female,14.71065441,Underweight,1632
46,68,215,Female,14.71065441,Underweight,1959
46,68,215,Female,14.71065441,Underweight,1959
46,68,215,Female,14.71065441,Underweight,1959
46,68,215,Female,14.71065441,Underweight,2245
46,68,215,Female,14.71065441,Underweight,2245
46,68,215,Female,14.71065441,Underweight,2245
46,68,215,Female,14.71065441,Underweight,2530
46,68,215,Female,14.71065441,Underweight,2530
46,68,215,Female,14.71065441,Underweight,2530
46,68,215,Female,14.71065441,Underweight,2816
46,68,215,Female,14.71065441,Underweight,2816
46,68,215,Female,14.71065441,Underweight,2816
46,68,215,Female,14.71065441,Underweight,3102
46,68,215,Female,14.71065441,Underweight,3102
46,68,215,Female,14.71065441,Underweight,3102
22,99,204,Male,23.78892734,Normal,2160
22,99,204,Male,23.78892734,Normal,2160
22,99,204,Male,23.78892734,Normal,2160
22,99,204,Male,23.78892734,Normal,2592
22,99,204,Male,23.78892734,Normal,2592
22,99,204,Male,23.78892734,Normal,2592
22,99,204,Male,23.78892734,Normal,2970
22,99,204,Male,23.78892734,Normal,2970
22,99,204,Male,23.78892734,Normal,2970
22,99,204,Male,23.78892734,Normal,3348
22,99,204,Male,23.78892734,Normal,3348
22,99,204,Male,23.78892734,Normal,3348
22,99,204,Male,23.78892734,Normal,3726
22,99,204,Male,23.78892734,Normal,3726
22,99,204,Male,23.78892734,Normal,3726
22,99,204,Male,23.78892734,Normal,4104
22,99,204,Male,23.78892734,Normal,4104
22,99,204,Male,23.78892734,Normal,4104
43,117,208,Female,27.04326923,Overweight,2094
43,117,208,Female,27.04326923,Overweight,2094
43,117,208,Female,27.04326923,Overweight,2094
43,117,208,Female,27.04326923,Overweight,2512
43,117,208,Female,27.04326923,Overweight,2512
43,117,208,Female,27.04326923,Overweight,2512
43,117,208,Female,27.04326923,Overweight,2879
43,117,208,Female,27.04326923,Overweight,2879
43,117,208,Female,27.04326923,Overweight,2879
43,117,208,Female,27.04326923,Overweight,3245
43,117,208,Female,27.04326923,Overweight,3245
43,117,208,Female,27.04326923,Overweight,3245
43,117,208,Female,27.04326923,Overweight,3612
43,117,208,Female,27.04326923,Overweight,3612
43,117,208,Female,27.04326923,Overweight,3612
43,117,208,Female,27.04326923,Overweight,3978
43,117,208,Female,27.04326923,Overweight,3978
43,117,208,Female,27.04326923,Overweight,3978
20,106,209,Male,24.26684371,Normal,2271
20,106,209,Male,24.26684371,Normal,2271
20,106,209,Male,24.26684371,Normal,2271
20,106,209,Male,24.26684371,Normal,2725
20,106,209,Male,24.26684371,Normal,2725
20,106,209,Male,24.26684371,Normal,2725
20,106,209,Male,24.26684371,Normal,3122
20,106,209,Male,24.26684371,Normal,3122
20,106,209,Male,24.26684371,Normal,3122
20,106,209,Male,24.26684371,Normal,3520
20,106,209,Male,24.26684371,Normal,3520
20,106,209,Male,24.26684371,Normal,3520
20,106,209,Male,24.26684371,Normal,3917
20,106,209,Male,24.26684371,Normal,3917
20,106,209,Male,24.26684371,Normal,3917
20,106,209,Male,24.26684371,Normal,4315
20,106,209,Male,24.26684371,Normal,4315
20,106,209,Male,24.26684371,Normal,4315
21,92,156,Female,37.80407627,Obeise,1629
21,92,156,Female,37.80407627,Obeise,1629
21,92,156,Female,37.80407627,Obeise,1629
21,92,156,Female,37.80407627,Obeise,1954
21,92,156,Female,37.80407627,Obeise,1954
21,92,156,Female,37.80407627,Obeise,1954
21,92,156,Female,37.80407627,Obeise,2239
21,92,156,Female,37.80407627,Obeise,2239
21,92,156,Female,37.80407627,Obeise,2239
21,92,156,Female,37.80407627,Obeise,2524
21,92,156,Female,37.80407627,Obeise,2524
21,92,156,Female,37.80407627,Obeise,2524
21,92,156,Female,37.80407627,Obeise,2810
21,92,156,Female,37.80407627,Obeise,2810
21,92,156,Female,37.80407627,Obeise,2810
21,92,156,Female,37.80407627,Obeise,3095
21,92,156,Female,37.80407627,Obeise,3095
21,92,156,Female,37.80407627,Obeise,3095
64,55,170,Male,19.03114187,Normal,1297
64,55,170,Male,19.03114187,Normal,1297
64,55,170,Male,19.03114187,Normal,1297
64,55,170,Male,19.03114187,Normal,1557
64,55,170,Male,19.03114187,Normal,1557
64,55,170,Male,19.03114187,Normal,1557
64,55,170,Male,19.03114187,Normal,1784
64,55,170,Male,19.03114187,Normal,1784
64,55,170,Male,19.03114187,Normal,1784
64,55,170,Male,19.03114187,Normal,2011
64,55,170,Male,19.03114187,Normal,2011
64,55,170,Male,19.03114187,Normal,2011
64,55,170,Male,19.03114187,Normal,2238
64,55,170,Male,19.03114187,Normal,2238
64,55,170,Male,19.03114187,Normal,2238
64,55,170,Male,19.03114187,Normal,2465
64,55,170,Male,19.03114187,Normal,2465
64,55,170,Male,19.03114187,Normal,2465
55,58,189,Female,16.23694745,Underweight,1325
55,58,189,Female,16.23694745,Underweight,1325
55,58,189,Female,16.23694745,Underweight,1325
55,58,189,Female,16.23694745,Underweight,1590
55,58,189,Female,16.23694745,Underweight,1590
55,58,189,Female,16.23694745,Underweight,1590
55,58,189,Female,16.23694745,Underweight,1822
55,58,189,Female,16.23694745,Underweight,1822
55,58,189,Female,16.23694745,Underweight,1822
55,58,189,Female,16.23694745,Underweight,2054
55,58,189,Female,16.23694745,Underweight,2054
55,58,189,Female,16.23694745,Underweight,2054
55,58,189,Female,16.23694745,Underweight,2286
55,58,189,Female,16.23694745,Underweight,2286
55,58,189,Female,16.23694745,Underweight,2286
55,58,189,Female,16.23694745,Underweight,2517
55,58,189,Female,16.23694745,Underweight,2517
55,58,189,Female,16.23694745,Underweight,2517
31,67,176,Male,21.62964876,Normal,1620
31,67,176,Male,21.62964876,Normal,1620
31,67,176,Male,21.62964876,Normal,1620
31,67,176,Male,21.62964876,Normal,1944
31,67,176,Male,21.62964876,Normal,1944
31,67,176,Male,21.62964876,Normal,1944
31,67,176,Male,21.62964876,Normal,2227
31,67,176,Male,21.62964876,Normal,2227
31,67,176,Male,21.62964876,Normal,2227
31,67,176,Male,21.62964876,Normal,2511
31,67,176,Male,21.62964876,Normal,2511
31,67,176,Male,21.62964876,Normal,2511
31,67,176,Male,21.62964876,Normal,2794
31,67,176,Male,21.62964876,Normal,2794
31,67,176,Male,21.62964876,Normal,2794
31,67,176,Male,21.62964876,Normal,3078
31,67,176,Male,21.62964876,Normal,3078
31,67,176,Male,21.62964876,Normal,3078
17,65,185,Female,18.99196494,Normal,1560
17,65,185,Female,18.99196494,Normal,1560
17,65,185,Female,18.99196494,Normal,1560
17,65,185,Female,18.99196494,Normal,1872
17,65,185,Female,18.99196494,Normal,1872
17,65,185,Female,18.99196494,Normal,1872
17,65,185,Female,18.99196494,Normal,2145
17,65,185,Female,18.99196494,Normal,2145
17,65,185,Female,18.99196494,Normal,2145
17,65,185,Female,18.99196494,Normal,2418
17,65,185,Female,18.99196494,Normal,2418
17,65,185,Female,18.99196494,Normal,2418
17,65,185,Female,18.99196494,Normal,2691
17,65,185,Female,18.99196494,Normal,2691
17,65,185,Female,18.99196494,Normal,2691
17,65,185,Female,18.99196494,Normal,2964
17,65,185,Female,18.99196494,Normal,2964
17,65,185,Female,18.99196494,Normal,2964
39,113,185,Male,33.01680058,Obeise,2096
39,113,185,Male,33.01680058,Obeise,2096
39,113,185,Male,33.01680058,Obeise,2096
39,113,185,Male,33.01680058,Obeise,2515
39,113,185,Male,33.01680058,Obeise,2515
39,113,185,Male,33.01680058,Obeise,2515
39,113,185,Male,33.01680058,Obeise,2882
39,113,185,Male,33.01680058,Obeise,2882
39,113,185,Male,33.01680058,Obeise,2882
39,113,185,Male,33.01680058,Obeise,3249
39,113,185,Male,33.01680058,Obeise,3249
39,113,185,Male,33.01680058,Obeise,3249
39,113,185,Male,33.01680058,Obeise,3616
39,113,185,Male,33.01680058,Obeise,3616
39,113,185,Male,33.01680058,Obeise,3616
39,113,185,Male,33.01680058,Obeise,3982
39,113,185,Male,33.01680058,Obeise,3982
39,113,185,Male,33.01680058,Obeise,3982
48,76,189,Female,21.27600011,Normal,1540
48,76,189,Female,21.27600011,Normal,1540
48,76,189,Female,21.27600011,Normal,1540
48,76,189,Female,21.27600011,Normal,1848
48,76,189,Female,21.27600011,Normal,1848
48,76,189,Female,21.27600011,Normal,1848
48,76,189,Female,21.27600011,Normal,2117
48,76,189,Female,21.27600011,Normal,2117
48,76,189,Female,21.27600011,Normal,2117
48,76,189,Female,21.27600011,Normal,2387
48,76,189,Female,21.27600011,Normal,2387
48,76,189,Female,21.27600011,Normal,2387
48,76,189,Female,21.27600011,Normal,2656
48,76,189,Female,21.27600011,Normal,2656
48,76,189,Female,21.27600011,Normal,2656
48,76,189,Female,21.27600011,Normal,2926
48,76,189,Female,21.27600011,Normal,2926
48,76,189,Female,21.27600011,Normal,2926
57,45,152,Male,19.47714681,Normal,1120
57,45,152,Male,19.47714681,Normal,1120
57,45,152,Male,19.47714681,Normal,1120
57,45,152,Male,19.47714681,Normal,1344
57,45,152,Male,19.47714681,Normal,1344
57,45,152,Male,19.47714681,Normal,1344
57,45,152,Male,19.47714681,Normal,1540
57,45,152,Male,19.47714681,Normal,1540
57,45,152,Male,19.47714681,Normal,1540
57,45,152,Male,19.47714681,Normal,1736
57,45,152,Male,19.47714681,Normal,1736
57,45,152,Male,19.47714681,Normal,1736
57,45,152,Male,19.47714681,Normal,1932
57,45,152,Male,19.47714681,Normal,1932
57,45,152,Male,19.47714681,Normal,1932
57,45,152,Male,19.47714681,Normal,2128
57,45,152,Male,19.47714681,Normal,2128
57,45,152,Male,19.47714681,Normal,2128
36,86,196,Female,22.38650562,Normal,1744
36,86,196,Female,22.38650562,Normal,1744
36,86,196,Female,22.38650562,Normal,1744
36,86,196,Female,22.38650562,Normal,2092
36,86,196,Female,22.38650562,Normal,2092
36,86,196,Female,22.38650562,Normal,2092
36,86,196,Female,22.38650562,Normal,2398
36,86,196,Female,22.38650562,Normal,2398
36,86,196,Female,22.38650562,Normal,2398
36,86,196,Female,22.38650562,Normal,2703
36,86,196,Female,22.38650562,Normal,2703
36,86,196,Female,22.38650562,Normal,2703
36,86,196,Female,22.38650562,Normal,3008
36,86,196,Female,22.38650562,Normal,3008
36,86,196,Female,22.38650562,Normal,3008
36,86,196,Female,22.38650562,Normal,3313
36,86,196,Female,22.38650562,Normal,3313
36,86,196,Female,22.38650562,Normal,3313
15,68,214,Male,14.84845838,Underweight,1947
15,68,214,Male,14.84845838,Underweight,1947
15,68,214,Male,14.84845838,Underweight,1947
15,68,214,Male,14.84845838,Underweight,2337
15,68,214,Male,14.84845838,Underweight,2337
15,68,214,Male,14.84845838,Underweight,2337
15,68,214,Male,14.84845838,Underweight,2677
15,68,214,Male,14.84845838,Underweight,2677
15,68,214,Male,14.84845838,Underweight,2677
15,68,214,Male,14.84845838,Underweight,3018
15,68,214,Male,14.84845838,Underweight,3018
15,68,214,Male,14.84845838,Underweight,3018
15,68,214,Male,14.84845838,Underweight,3359
15,68,214,Male,14.84845838,Underweight,3359
15,68,214,Male,14.84845838,Underweight,3359
15,68,214,Male,14.84845838,Underweight,3700
15,68,214,Male,14.84845838,Underweight,3700
15,68,214,Male,14.84845838,Underweight,3700
33,66,152,Female,28.56648199,Overweight,1284
33,66,152,Female,28.56648199,Overweight,1284
33,66,152,Female,28.56648199,Overweight,1284
33,66,152,Female,28.56648199,Overweight,1540
33,66,152,Female,28.56648199,Overweight,1540
33,66,152,Female,28.56648199,Overweight,1540
33,66,152,Female,28.56648199,Overweight,1765
33,66,152,Female,28.56648199,Overweight,1765
33,66,152,Female,28.56648199,Overweight,1765
33,66,152,Female,28.56648199,Overweight,1990
33,66,152,Female,28.56648199,Overweight,1990
33,66,152,Female,28.56648199,Overweight,1990
33,66,152,Female,28.56648199,Overweight,2214
33,66,152,Female,28.56648199,Overweight,2214
33,66,152,Female,28.56648199,Overweight,2214
33,66,152,Female,28.56648199,Overweight,2439
33,66,152,Female,28.56648199,Overweight,2439
33,66,152,Female,28.56648199,Overweight,2439
54,76,193,Male,20.4032323,Normal,1701
54,76,193,Male,20.4032323,Normal,1701
54,76,193,Male,20.4032323,Normal,1701
54,76,193,Male,20.4032323,Normal,2041
54,76,193,Male,20.4032323,Normal,2041
54,76,193,Male,20.4032323,Normal,2041
54,76,193,Male,20.4032323,Normal,2339
54,76,193,Male,20.4032323,Normal,2339
54,76,193,Male,20.4032323,Normal,2339
54,76,193,Male,20.4032323,Normal,2636
54,76,193,Male,20.4032323,Normal,2636
54,76,193,Male,20.4032323,Normal,2636
54,76,193,Male,20.4032323,Normal,2934
54,76,193,Male,20.4032323,Normal,2934
54,76,193,Male,20.4032323,Normal,2934
54,76,193,Male,20.4032323,Normal,3232
54,76,193,Male,20.4032323,Normal,3232
54,76,193,Male,20.4032323,Normal,3232
48,119,162,Female,45.34369761,Obeise,1801
48,119,162,Female,45.34369761,Obeise,1801
48,119,162,Female,45.34369761,Obeise,1801
48,119,162,Female,45.34369761,Obeise,2161
48,119,162,Female,45.34369761,Obeise,2161
48,119,162,Female,45.34369761,Obeise,2161
48,119,162,Female,45.34369761,Obeise,2477
48,119,162,Female,45.34369761,Obeise,2477
48,119,162,Female,45.34369761,Obeise,2477
48,119,162,Female,45.34369761,Obeise,2792
48,119,162,Female,45.34369761,Obeise,2792
48,119,162,Female,45.34369761,Obeise,2792
48,119,162,Female,45.34369761,Obeise,3107
48,119,162,Female,45.34369761,Obeise,3107
48,119,162,Female,45.34369761,Obeise,3107
48,119,162,Female,45.34369761,Obeise,3422
48,119,162,Female,45.34369761,Obeise,3422
48,119,162,Female,45.34369761,Obeise,3422
29,46,184,Male,13.58695652,Underweight,1470
29,46,184,Male,13.58695652,Underweight,1470
29,46,184,Male,13.58695652,Underweight,1470
29,46,184,Male,13.58695652,Underweight,1764
29,46,184,Male,13.58695652,Underweight,1764
29,46,184,Male,13.58695652,Underweight,1764
29,46,184,Male,13.58695652,Underweight,2021
29,46,184,Male,13.58695652,Underweight,2021
29,46,184,Male,13.58695652,Underweight,2021
29,46,184,Male,13.58695652,Underweight,2278
29,46,184,Male,13.58695652,Underweight,2278
29,46,184,Male,13.58695652,Underweight,2278
29,46,184,Male,13.58695652,Underweight,2535
29,46,184,Male,13.58695652,Underweight,2535
29,46,184,Male,13.58695652,Underweight,2535
29,46,184,Male,13.58695652,Underweight,2793
29,46,184,Male,13.58695652,Underweight,2793
29,46,184,Male,13.58695652,Underweight,2793
31,52,173,Female,17.37445287,Underweight,1285
31,52,173,Female,17.37445287,Underweight,1285
31,52,173,Female,17.37445287,Underweight,1285
31,52,173,Female,17.37445287,Underweight,1542
31,52,173,Female,17.37445287,Underweight,1542
31,52,173,Female,17.37445287,Underweight,1542
31,52,173,Female,17.37445287,Underweight,1767
31,52,173,Female,17.37445287,Underweight,1767
31,52,173,Female,17.37445287,Underweight,1767
31,52,173,Female,17.37445287,Underweight,1992
31,52,173,Female,17.37445287,Underweight,1992
31,52,173,Female,17.37445287,Underweight,1992
31,52,173,Female,17.37445287,Underweight,2217
31,52,173,Female,17.37445287,Underweight,2217
31,52,173,Female,17.37445287,Underweight,2217
31,52,173,Female,17.37445287,Underweight,2441
31,52,173,Female,17.37445287,Underweight,2441
31,52,173,Female,17.37445287,Underweight,2441
49,76,152,Male,32.89473684,Obeise,1470
49,76,152,Male,32.89473684,Obeise,1470
49,76,152,Male,32.89473684,Obeise,1470
49,76,152,Male,32.89473684,Obeise,1764
49,76,152,Male,32.89473684,Obeise,1764
49,76,152,Male,32.89473684,Obeise,1764
49,76,152,Male,32.89473684,Obeise,2021
49,76,152,Male,32.89473684,Obeise,2021
49,76,152,Male,32.89473684,Obeise,2021
49,76,152,Male,32.89473684,Obeise,2278
49,76,152,Male,32.89473684,Obeise,2278
49,76,152,Male,32.89473684,Obeise,2278
49,76,152,Male,32.89473684,Obeise,2535
49,76,152,Male,32.89473684,Obeise,2535
49,76,152,Male,32.89473684,Obeise,2535
49,76,152,Male,32.89473684,Obeise,2793
49,76,152,Male,32.89473684,Obeise,2793
49,76,152,Male,32.89473684,Obeise,2793
62,100,173,Female,33.41240937,Obeise,1610
62,100,173,Female,33.41240937,Obeise,1610
62,100,173,Female,33.41240937,Obeise,1610
62,100,173,Female,33.41240937,Obeise,1932
62,100,173,Female,33.41240937,Obeise,1932
62,100,173,Female,33.41240937,Obeise,1932
62,100,173,Female,33.41240937,Obeise,2214
62,100,173,Female,33.41240937,Obeise,2214
62,100,173,Female,33.41240937,Obeise,2214
62,100,173,Female,33.41240937,Obeise,2495
62,100,173,Female,33.41240937,Obeise,2495
62,100,173,Female,33.41240937,Obeise,2495
62,100,173,Female,33.41240937,Obeise,2777
62,100,173,Female,33.41240937,Obeise,2777
62,100,173,Female,33.41240937,Obeise,2777
62,100,173,Female,33.41240937,Obeise,3059
62,100,173,Female,33.41240937,Obeise,3059
62,100,173,Female,33.41240937,Obeise,3059
14,108,215,Male,23.36398053,Normal,2358
14,108,215,Male,23.36398053,Normal,2358
14,108,215,Male,23.36398053,Normal,2358
14,108,215,Male,23.36398053,Normal,2830
14,108,215,Male,23.36398053,Normal,2830
14,108,215,Male,23.36398053,Normal,2830
14,108,215,Male,23.36398053,Normal,3243
14,108,215,Male,23.36398053,Normal,3243
14,108,215,Male,23.36398053,Normal,3243
14,108,215,Male,23.36398053,Normal,3656
14,108,215,Male,23.36398053,Normal,3656
14,108,215,Male,23.36398053,Normal,3656
14,108,215,Male,23.36398053,Normal,4068
14,108,215,Male,23.36398053,Normal,4068
14,108,215,Male,23.36398053,Normal,4068
14,108,215,Male,23.36398053,Normal,4481
14,108,215,Male,23.36398053,Normal,4481
14,108,215,Male,23.36398053,Normal,4481
42,102,165,Female,37.46556474,Obeise,1680
42,102,165,Female,37.46556474,Obeise,1680
42,102,165,Female,37.46556474,Obeise,1680
42,102,165,Female,37.46556474,Obeise,2016
42,102,165,Female,37.46556474,Obeise,2016
42,102,165,Female,37.46556474,Obeise,2016
42,102,165,Female,37.46556474,Obeise,2310
42,102,165,Female,37.46556474,Obeise,2310
42,102,165,Female,37.46556474,Obeise,2310
42,102,165,Female,37.46556474,Obeise,2604
42,102,165,Female,37.46556474,Obeise,2604
42,102,165,Female,37.46556474,Obeise,2604
42,102,165,Female,37.46556474,Obeise,2898
42,102,165,Female,37.46556474,Obeise,2898
42,102,165,Female,37.46556474,Obeise,2898
42,102,165,Female,37.46556474,Obeise,3192
42,102,165,Female,37.46556474,Obeise,3192
42,102,165,Female,37.46556474,Obeise,3192
63,91,159,Male,35.99541157,Obeise,1593
63,91,159,Male,35.99541157,Obeise,1593
63,91,159,Male,35.99541157,Obeise,1593
63,91,159,Male,35.99541157,Obeise,1912
63,91,159,Male,35.99541157,Obeise,1912
63,91,159,Male,35.99541157,Obeise,1912
63,91,159,Male,35.99541157,Obeise,2191
63,91,159,Male,35.99541157,Obeise,2191
63,91,159,Male,35.99541157,Obeise,2191
63,91,159,Male,35.99541157,Obeise,2470
63,91,159,Male,35.99541157,Obeise,2470
63,91,159,Male,35.99541157,Obeise,2470
63,91,159,Male,35.99541157,Obeise,2749
63,91,159,Male,35.99541157,Obeise,2749
63,91,159,Male,35.99541157,Obeise,2749
63,91,159,Male,35.99541157,Obeise,3028
63,91,159,Male,35.99541157,Obeise,3028
63,91,159,Male,35.99541157,Obeise,3028
15,59,159,Female,23.33768443,Normal,1347
15,59,159,Female,23.33768443,Normal,1347
15,59,159,Female,23.33768443,Normal,1347
15,59,159,Female,23.33768443,Normal,1617
15,59,159,Female,23.33768443,Normal,1617
15,59,159,Female,23.33768443,Normal,1617
15,59,159,Female,23.33768443,Normal,1853
15,59,159,Female,23.33768443,Normal,1853
15,59,159,Female,23.33768443,Normal,1853
15,59,159,Female,23.33768443,Normal,2089
15,59,159,Female,23.33768443,Normal,2089
15,59,159,Female,23.33768443,Normal,2089
15,59,159,Female,23.33768443,Normal,2324
15,59,159,Female,23.33768443,Normal,2324
15,59,159,Female,23.33768443,Normal,2324
15,59,159,Female,23.33768443,Normal,2560
15,59,159,Female,23.33768443,Normal,2560
15,59,159,Female,23.33768443,Normal,2560
57,46,183,Male,13.73585356,Underweight,1323
57,46,183,Male,13.73585356,Underweight,1323
57,46,183,Male,13.73585356,Underweight,1323
57,46,183,Male,13.73585356,Underweight,1588
57,46,183,Male,13.73585356,Underweight,1588
57,46,183,Male,13.73585356,Underweight,1588
57,46,183,Male,13.73585356,Underweight,1820
57,46,183,Male,13.73585356,Underweight,1820
57,46,183,Male,13.73585356,Underweight,1820
57,46,183,Male,13.73585356,Underweight,2051
57,46,183,Male,13.73585356,Underweight,2051
57,46,183,Male,13.73585356,Underweight,2051
57,46,183,Male,13.73585356,Underweight,2283
